Export;EXP-2023-01 (20230707 10:54);;;StationsCode;NL01485;NL01489;NL01493;NL01494;NL01495;NL01496;NL10107;NL10131;NL10133;NL10137;NL10227;NL10230;NL10235;NL10236;NL10241;NL10247;NL10301;NL10318;NL10404;NL10411;NL10411;NL10418;NL10433;NL10437;NL10441;NL10442;NL10444;NL10520;NL10537;NL10538;NL10544;NL10620;NL10631;NL10633;NL10639;NL10639;NL10641;NL10722;NL10738;NL10742;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10938;NL49003;NL49012;NL49014;NL49562;NL49564
O3;uur;µg/m³;20100313 00:00;20100313 01:00;;3;19.7;23.6;38.4;37.5;14.678;9.753;4.775;14.156;3.262;9.082;4.296;5.426;7.696;;17.396;1.332;43.085;;;17.62;14.603;0.629;1.748;;;36.412;31.04;67.729;32.735;21.692;;31.093;14.411;;18.366;34.376;12.461;7.931;;46.102;55.333;69.232;65.331;85.712;75.468;37;31.2;25;32;35
O3;uur;µg/m³;20100313 01:00;20100313 02:00;;8.3;15.3;23.1;38.7;51.8;13.484;10.009;11.288;14.305;5.191;6.321;6.555;4.69;6.555;;32.671;1.705;46.933;27.501;;12.173;21.351;4.989;4.328;;66.717;59.298;40.719;65.288;59.085;36.466;43.948;30.443;26.627;;23.461;37.873;26.019;8.442;;58.786;54.682;69.158;66.461;86.575;76.225;65;58.7;57;27;44
O3;uur;µg/m³;20100313 02:00;20100313 03:00;;21.1;31.7;40.8;59.9;77.1;13.719;10.841;7.739;12.269;4.658;5.436;13.111;3.113;1.183;;37.478;18.025;63.764;53.904;;26.798;39.631;2.516;9.327;;69.765;54.853;46.304;68.007;57.027;37.755;48.042;33.662;29.931;;31.903;50.76;52.476;11.981;;62.346;57.177;70.554;67.953;85.403;76.939;62;48.4;56;46;58
O3;uur;µg/m³;20100313 03:00;20100313 04:00;;54.8;59.8;66.5;67;78.7;11.096;21.105;6.641;8.719;4.861;6.811;20.061;3.23;3.784;;57.646;30.4;69.275;58.765;;51.964;57.251;54.32;26.137;;75.234;61.323;53.478;73.219;57.528;46.688;48.628;48.756;33.673;;39.653;55.002;61.025;26.947;;60.716;57.038;67.026;65.054;80.361;76.801;66;49.2;59;49;61
O3;uur;µg/m³;20100313 04:00;20100313 05:00;;55.4;61.5;72.4;68.1;73.4;12.471;30.294;6.811;8.133;6.065;22.982;35.581;11.043;13.527;;71.119;32.394;70.703;56.153;;56.015;53.457;61.355;47.754;;73.667;64.297;48.671;70.97;66.28;62.496;45.366;50.525;41.017;;49.427;62.72;60.737;27.213;;63.988;55.62;69.254;65.022;84.72;74.893;67;62.7;66;60;66
O3;uur;µg/m³;20100313 05:00;20100313 06:00;;59.4;62.7;70;74.2;79.2;16.522;35.165;8.879;10.446;9.455;23.461;55.951;28.706;34.856;;68.774;44.354;73.262;58.498;;60.279;54.149;57.646;53.616;;76.214;63.732;54.416;71.823;67.484;69.691;49.182;55.599;43.426;;50.387;65.608;62.752;25.71;;62.272;55.493;68.87;60.929;78.719;78.09;69;;62;53;67
O3;uur;µg/m³;20100313 06:00;20100313 07:00;;50.1;60.7;72.7;73.6;77.7;18.739;40.047;17.087;16.618;14.379;28.418;63.817;34.291;36.402;;67.165;52.231;66.578;60.62;;61.217;57.262;68.689;54.661;;71.737;53.084;41.166;69.264;61.792;68.039;50.184;54.533;32.053;;44.62;64.745;66.621;43.916;;59.735;56.207;69.616;62.933;83.548;79.167;64;47.3;58;48;63
O3;uur;µg/m³;20100313 07:00;20100313 08:00;;45.2;44.1;60.5;60.2;77.1;27.021;46.07;24.261;22.363;26.456;45.196;59.554;42.819;52.71;;64.809;59.426;61.462;47.338;;50.632;38.523;63.849;55.301;;67.111;35.911;41.145;72.174;62.144;64.446;51.303;52.316;38.683;;34.398;62.794;60.321;60.492;;58.829;58.722;75.095;63.871;88.004;87.94;58;38.3;42;55;55
O3;uur;µg/m³;20100313 08:00;20100313 09:00;;31.3;46.8;60.6;70.2;69.4;31.211;50.152;31.52;30.432;36.871;67.015;56.985;45.228;56.9;;69.414;58.179;65.256;50.515;;48.692;47.413;52.039;43.384;;70.384;53.553;34.099;71.609;56.772;67.868;50.397;51.89;44.876;;36.743;60.406;55.13;59.98;;60.875;60.129;75.756;67.612;91.308;89.016;62;56.5;53;54;63
O3;uur;µg/m³;20100313 09:00;20100313 10:00;;;;;;;49.076;59.117;39.567;41.849;51.453;64.83;66.258;46.709;51.613;;69.254;62.24;65.672;57.059;;52.145;53.798;51.879;43.81;;67.591;61.408;37.041;76.364;63.956;73.315;57.763;59.5;46.837;;46.336;61.558;60.918;49.257;;63.892;62.069;76.928;70.703;89.048;90.327;68;63.4;66;58;67
O3;uur;µg/m³;20100313 10:00;20100313 11:00;;;;;;;59.106;58.04;55.93;51.527;58.701;57.656;72.132;46.08;54.352;;72.334;67.111;67.953;56.974;;56.495;57.816;62.741;49.257;;74.253;65.843;37.681;78.378;66.962;77.717;63.86;67.111;53.499;;54.181;66.568;70.629;57.155;;67.047;65.64;76.3;74.615;85.84;91.958;72;64.8;70;62;64
O3;uur;µg/m³;20100313 11:00;20100313 12:00;;61.8;63.7;74;76.9;75.3;61.345;61.387;62.357;62.869;57.411;56.388;72.771;46.208;64.116;;74.178;66.216;69.531;61.558;;61.867;61.142;69.819;54.757;;75.34;63.54;38.832;78.613;68.582;85.424;65.981;69.712;64.382;;59.074;71.695;75.724;68.039;;67.612;65.491;76.438;77.014;87.769;91.457;71;63.4;69;65;62
O3;uur;µg/m³;20100313 12:00;20100313 13:00;;68.6;65.1;76;81;78.4;62.315;66.461;60.95;56.505;57.55;65.065;77.493;48.777;66.269;;77.813;66.003;73.347;64.329;;62.752;65.097;71.897;58.904;;75.607;65.214;42.499;80.02;70.885;87.598;63.764;70.021;58.307;;55.237;72.611;79.817;70.128;;70.053;67.378;76.843;76.886;86.724;92.523;73;66.7;71;73;72
O3;uur;µg/m³;20100313 13:00;20100313 14:00;;55;64.4;77.2;80.8;74.8;60.161;64.073;59.671;61.536;58.829;72.356;79.615;42.03;66.056;;76.353;65.512;73.784;64.99;;63.86;66.632;71.823;57.443;;77.515;63.423;46.656;77.056;77.717;86.426;62.592;71.514;60.438;;58.658;76.182;76.246;70.309;;69.339;66.354;79.305;76.054;86.756;88.526;75;69.3;66;75;74
O3;uur;µg/m³;20100313 14:00;20100313 15:00;;;;;;;66.003;64.031;58.349;57.816;65.086;69.19;81.842;49.896;66.898;;77.952;72.686;72.366;60.865;;61.504;60.225;64.638;58.2;;75.916;56.132;45.292;76.619;71.855;88.579;59.426;71.929;66.237;;62.656;79.252;68.785;68.177;;68.859;67.495;78.741;72.921;86.938;88.451;74;63.8;64;73;64
O3;uur;µg/m³;20100313 15:00;20100313 16:00;;46.3;61.6;71.3;44.5;24.4;68.977;65.438;59.415;59.692;64.297;68.945;82.301;40.495;63.935;;70.607;72.217;62.208;54.864;;60.385;47.988;61.27;53.222;;74.861;40.591;49.161;74.392;71.599;86.948;57.198;69.755;64.478;;60.236;72.26;72.441;60.364;;68.54;69.456;74.082;72.899;81.746;84.379;50;50;68;75;69
O3;uur;µg/m³;20100313 16:00;20100313 17:00;;;;;;;72.452;69.115;57.624;58.605;63.253;68.156;79.913;42.211;66.322;;61.472;71.268;60.204;42.872;;51.975;38.214;69.392;49.907;;70.021;41.177;45.771;70.298;72.867;83.58;56.558;64.532;63.849;;58.946;69.669;71.524;66.642;;68.859;66.44;66.664;68.657;79.711;82.375;51;51.7;67;70;70
O3;uur;µg/m³;20100313 17:00;20100313 18:00;;29.2;41.4;48.7;33.7;34.1;68.497;67.911;57.571;53.275;62.986;62.656;62.549;32.671;71.45;;67.26;71.3;63.455;47.136;;40.474;40.612;68.241;46.699;;70.202;36.53;44.354;65.694;70.234;81.022;56.612;61.622;57.401;;54.661;66.695;65.033;66.152;;64.574;63.871;69.009;65.928;74.914;77.11;42;47.8;64;65;66
O3;uur;µg/m³;20100313 18:00;20100313 19:00;;;;;;;68.806;67.314;58.52;54.416;62.293;67.463;71.29;37.638;65.8;;68.124;66.333;51.922;34.781;;40.068;39.759;63.54;47.221;;67.069;40.623;46.112;66.045;65.715;83.303;56.356;59.895;57.102;;52.87;66.195;59.596;59.01;;60.865;65.331;65.981;64.755;73.933;75.372;50;48.5;60;64;67
O3;uur;µg/m³;20100313 19:00;20100313 20:00;;23.4;37.4;50.4;48.4;37.7;67.889;60.971;65.789;66.642;64.958;64.34;65.598;44.993;57.273;;71.215;57.507;58.861;28.983;;32.959;46.667;57.027;40.559;;60.3;34.984;46.251;66.152;62.997;64.116;55.301;58.008;54.938;;50.621;65.843;61.089;60.641;;58.733;63.306;63.338;63.21;76.161;78.026;44;44.5;57;59;
O3;uur;µg/m³;20100313 20:00;20100313 21:00;;35.9;49.2;58.5;58.4;27.4;72.228;53.339;64.468;68.945;63.935;63.849;45.984;51.357;49.545;;66.248;51.73;59.916;18.291;;34.43;50.93;62.261;38.779;;60.812;38.406;49.971;67.111;58.904;39.727;52.497;51.346;44.918;;41.412;61.419;59.959;62.357;;57.934;64.063;64.127;64.574;72.366;75.596;46;47.3;53;60;62
O3;uur;µg/m³;20100313 21:00;20100313 22:00;;44.1;57.2;64.1;57.5;35.9;66.088;56.185;63.199;70.117;57.55;59.628;47.029;53.339;47.519;;54.448;50.376;39.429;24.165;;25.017;51.207;67.133;48.745;;55.514;45.11;50.333;66.61;59.628;47.839;45.878;53.958;41.87;;41.785;52.135;57.358;53.883;;57.251;65.47;62.847;63.071;73.891;75.138;54;52.3;53;54;57
O3;uur;µg/m³;20100313 22:00;20100313 23:00;;39.3;48.6;53.2;49.3;27.9;61.472;56.484;56.303;63.103;48.479;55.407;53.926;;39.727;;50.824;43.618;43.117;22.928;;21.564;42.286;54.341;40.207;;62.453;38.661;49.651;59.543;53.382;52.018;41.188;49.289;34.781;;43.042;46.965;54.938;45.206;;54.917;60.151;62.709;61.291;71.322;75.287;48;42;49;53;57
O3;uur;µg/m³;20100313 23:00;20100314 00:00;;22.5;29.6;36.1;21.1;8.7;60.044;55.055;54.768;59.245;49.193;56.196;43.853;;41.699;;40.314;40.612;42.563;20.37;;10.094;29.58;49.331;40.175;;51.836;38.864;42.254;57.209;57.081;45.867;40.815;41.923;28.716;;37.894;47.423;54.565;51.165;;53.808;57.241;64.223;61.195;71.311;72.814;43;40.1;49;52;57
O3;uur;µg/m³;20100314 00:00;20100314 01:00;;7;7.7;8.4;6.7;5.3;60.321;40.9;53.222;60.907;49.822;48.212;37.212;;35.155;;30.944;34.035;38.48;;;3.784;8.986;24.666;15.158;;46.485;35.73;43.458;56.004;51.048;31.573;;42.115;23.674;;31.157;41.923;36.679;51.154;;47.754;51.016;65.395;61.206;73.539;72.889;42;45.7;44;46;48
O3;uur;µg/m³;20100314 01:00;20100314 02:00;;6;5.6;7.8;12.1;8.2;56.708;39.834;55.972;60.396;45.419;39.29;28.503;36.156;31.306;;24.282;31.189;48.138;19.421;;2.025;19.208;26.083;16.533;;50.696;37.297;47.69;56.303;46.443;30.912;36.029;38.491;18.803;;32.255;37.446;37.084;43.853;;46.453;50.419;64.478;61.131;74.914;75.362;44;43.3;42;51;52
O3;uur;µg/m³;20100314 02:00;20100314 03:00;;19.4;11;26.1;23.4;8.7;50.706;36.881;52.956;57.433;36.252;30.763;23.067;31.818;24.964;;21.319;27.437;30.017;7.238;;3.816;28.535;33.694;16.618;;51.261;41.081;52.593;56.665;54.8;27.725;30.368;40.612;22.406;;33.684;33.129;33.108;37.254;;45.174;48.724;61.067;60.588;78.463;77.302;46;49.3;49;54;56
O3;uur;µg/m³;20100314 03:00;20100314 04:00;;30.1;26;31.2;18.5;6.5;44.876;30.614;47.445;51.282;26.776;27.714;21.766;28.055;22.672;;25.465;24.708;24.985;4.605;;0.053;20.402;28.897;20.455;;35.123;41.635;42.744;60.545;63.082;14.315;31.712;42.552;25.678;;39.493;35.613;33.577;29.079;;44.119;50.312;61.121;60.46;73.635;79.103;49;46.7;55;52;51
O3;uur;µg/m³;20100314 04:00;20100314 05:00;;21.1;7.8;9.5;5.5;5.8;37.894;28.748;41.881;47.221;18.728;24.186;13.314;27.117;16;;31.648;24.804;23.92;18.782;;0.533;8.687;27;17.822;;33.939;32.223;30.528;63.125;54.501;16.938;38.299;33.502;20.679;;32.33;34.472;35.751;27;;40.697;49.545;62.645;59.191;71.887;73.56;37;32.9;46;45;41
O3;uur;µg/m³;20100314 05:00;20100314 06:00;;9.9;11.9;9.4;8.9;7.4;37.542;28.674;36.082;42.328;18.462;18.078;16.693;23.461;15.499;;38.065;23.834;30.368;21.095;;6.406;3.176;27.736;14.785;;35.581;19.752;35.016;58.999;41.913;13.974;40.026;31.434;24.357;;33.023;31.818;42.094;26.371;;41.785;47.232;62.965;59.5;73.571;75.735;21;23.4;37;38;38
O3;uur;µg/m³;20100314 06:00;20100314 07:00;;15.6;32.6;30.5;17.1;5;38.587;24.399;34.494;39.813;22.171;14.966;16.479;15.776;24.09;;43.192;33.524;33.897;27.629;;24.772;19.379;32.682;5.713;;42.307;18.014;36.572;54.672;48.042;31.168;40.921;35.027;30.528;;34.142;34.355;35.048;22.353;;38.704;49.15;60.385;59.17;76.118;76.3;16;26;42;42;43
O3;uur;µg/m³;20100314 07:00;20100314 08:00;;29;36.7;33.2;9.9;14.6;32.724;17.513;34.099;37.745;19.997;24.794;28.428;16.991;28.599;;50.557;37.126;47.86;30.869;;30.763;14.401;37.809;17.918;;45.846;12.482;38.725;59.639;48.564;47.338;38.789;39.44;32.159;;37.265;31.882;34.035;19.006;;37.457;53.435;63.295;58.029;77.781;77.035;14;18.1;46;45;44
O3;uur;µg/m³;20100314 08:00;20100314 09:00;;25.6;33.5;32.9;24.7;;30.454;18.75;31.754;35.261;15.467;36.135;32.873;26.115;33.875;;52.551;35.378;43.138;31.349;;27.704;22.619;39.61;14.795;;50.845;21.777;39.173;63.967;52.231;50.568;44.279;43.458;34.931;;36.263;31.392;39.077;18.814;;40.495;55.226;63.029;61.398;78.453;79.05;29;21;49;48;51
O3;uur;µg/m³;20100314 09:00;20100314 10:00;;31.2;37;44.1;38.5;;29.665;24.815;28.524;30.774;21.479;40.271;48.319;32.031;41.006;;48.265;38.939;44.108;36.583;;33.907;23.994;41.198;19.485;;53.062;33.737;41.412;65.63;52.678;55.098;48.756;44.961;41.102;;42.701;38.736;44.577;29.569;;49.214;58.573;66.664;66.973;78.165;79.913;45;33.3;52;55;54
O3;uur;µg/m³;20100314 10:00;20100314 11:00;;36.8;44;50.1;30.1;;31.712;31.807;29.772;31.712;29.985;42.179;50.717;33.428;41.081;;49.566;44.3;48.095;43.021;;39.258;30.635;42.19;29.484;;53.329;39.194;44.684;73.038;57.774;61.259;52.902;53.265;45.537;;49.299;49.736;52.465;45.057;;58.53;62.762;74.36;67.697;81.277;82.279;48;40.3;55;55;54
O3;uur;µg/m³;20100314 11:00;20100314 12:00;;45;51.8;58.3;37;;35.037;36.135;32.415;34.153;42.861;44.471;52.263;36.796;45.11;;54.789;46.294;53.744;46.645;;47.594;40.324;39.61;38.651;;57.006;43.607;46.517;75.532;62.368;70.586;56.303;57.315;58.69;;55.279;59.17;57.816;52.902;;62.72;65.011;79.039;69.808;84.955;86.33;58;46.2;61;65;58
O3;uur;µg/m³;20100314 12:00;20100314 13:00;;43.7;52.3;59;44.5;;39.237;42.243;39.418;40.25;46.262;49.534;57.678;40.804;48.297;;55.567;49.555;56.036;48.777;;46.08;46.112;38.384;43.554;;58.498;45.387;43.97;75.596;65.917;74.221;58.925;57.912;62.709;;60.321;65.843;72.697;59.181;;67.985;69.616;78.431;74.36;87.311;89.762;57;47.6;62;65;59
O3;uur;µg/m³;20100314 13:00;20100314 14:00;;46.4;57.5;65.3;36.1;;52.817;52.636;41.401;45.025;51.506;47.711;51.314;42.605;47.018;;58.019;53.947;59.543;52.05;;51.986;42.84;46.912;42.904;;62.592;53.222;47.892;74.775;56.804;73.88;58.935;60.417;59.031;;56.953;73.187;73.432;67.218;;70.981;69.414;77.067;75.479;86.042;88.089;65;50.5;60;66;65
O3;uur;µg/m³;20100314 14:00;20100314 15:00;;49.3;57.1;64.2;42.8;;56.399;61.739;44.258;46.571;52.753;49.385;54.267;43.415;51.25;;62.037;55.588;44.13;50.227;;50.994;36.018;52.561;48.596;;63.231;58.243;47.818;76.044;53.339;75.724;56.932;60.716;60.247;;55.951;70.938;68.262;65.48;;70.17;66.898;78.037;73.219;88.92;88.121;70;57.4;59;65;59
O3;uur;µg/m³;20100314 15:00;20100314 16:00;;45.9;56.9;64.8;57.1;;53.009;59.81;48.148;50.269;57.507;51.708;59.937;42.243;54.267;;63.178;57.326;51.431;54.149;;50.259;42.222;49.907;44.567;;64.969;60.257;47.956;75.116;59.095;75.383;59.319;62.346;62.091;;58.786;69.989;72.867;63.263;;66.333;69.574;80.414;71.897;88.675;89.389;72;60.8;62;69;67
O3;uur;µg/m³;20100314 16:00;20100314 17:00;;51.5;59.6;69.8;51.3;;58.147;61.771;51.357;55.503;56.75;52.444;58.626;40.687;52.796;;64.542;57.187;62.432;54.523;;55.663;41.785;53.851;50.813;;69.115;58.882;48.106;75.521;60.225;81.096;57.603;65.896;63.114;;60.204;66.077;74.498;62.837;;66.93;69.467;79.551;73.912;90.007;91.873;72;62.5;56;68;67
O3;uur;µg/m³;20100314 17:00;20100314 18:00;;48;54.4;66.9;42.1;;56.995;59.682;54.778;59.191;53.755;50.77;63.231;39.003;52.892;;61.536;54.512;64.947;53.585;;52.849;42.243;48.159;50.269;;66.408;56.132;44.94;74.658;59.213;82.45;57.742;64.702;63.37;;55.748;66.376;73.39;61.718;;66.781;68.39;77.568;76.918;91.564;94.74;71;59;49;64;65
O3;uur;µg/m³;20100314 18:00;20100314 19:00;;37.5;53.2;63.7;37.4;;56.825;58.626;52.529;56.484;50.888;54.32;61.334;33.3;43.959;;65.512;49.928;64.244;51.804;;49.31;51.762;47.69;47.871;;70.703;61.909;43.16;73.347;64.233;76.918;55.94;61.739;59.65;;51.367;66.738;71.151;61.611;;65.704;67.516;77.835;78.506;91.937;93.376;70;64.1;47;62;63
O3;uur;µg/m³;20100314 19:00;20100314 20:00;;38.6;54.5;63;70.6;;51.058;60.108;51.303;52.988;49.758;48.319;62.485;33.673;45.793;;68.827;48.425;68.38;50.067;;49.225;49.172;44.513;41.657;;73.603;63.466;42.488;75.202;62.794;79.529;61.185;62.911;55.29;;49.172;67.74;68.326;57.731;;64.787;73.304;82.066;77.419;94.548;89.89;70;69.3;62;63;63
O3;uur;µg/m³;20100314 20:00;20100314 21:00;;51.1;60;63.3;71.1;;48.681;59.298;42.115;43.97;48.926;45.43;63.157;35.304;37.031;;66.376;48.83;68.081;48.649;;57.166;54.011;55.365;48.02;;73.091;62.048;41.316;75.5;61.728;80.926;62.677;63.359;52.241;;53.968;71.588;70.33;56.249;;71.439;72.558;82.621;77.28;92.63;93.898;70;66.2;64;;68
O3;uur;µg/m³;20100314 21:00;20100314 22:00;;52.1;56.5;63.2;70.8;;46.102;59.149;40.005;40.633;46.091;50.152;62.176;38.992;50.536;;64.212;45.867;69.691;51.602;;55.311;50.248;53.073;54.128;;69.925;62.997;44.428;75.372;64.585;79.529;61.185;59.799;48.756;;48.308;75.234;69.723;65.342;;66.589;71.268;82.002;76.928;94.815;86.287;69;63.6;64;51;63
O3;uur;µg/m³;20100314 22:00;20100314 23:00;;40.8;46.1;62.6;22;;50.355;58.914;37.766;39.173;42.541;62.389;60.257;57.923;55.045;;61.345;48.777;68.103;51.239;;44.95;50.174;45.014;47.914;;68.966;60.023;50.237;77.632;69.307;76.96;62.666;58.701;46.816;;42.083;68.561;70.053;65.139;;65.352;73.645;81.459;67.399;94.207;84.39;69;59.4;60;64;62
O3;uur;µg/m³;20100314 23:00;20100315 00:00;;35.6;49.8;61.7;32.7;;49.982;57.891;38.789;43.032;40.271;54.544;59.042;58.882;38.502;;65.981;43.81;64.969;51.207;;45.515;42.52;35.272;40.143;;71.183;63.722;51.762;72.633;67.239;73.411;57.848;56.143;48.18;;39.397;66.173;75.425;68.71;;67.825;72.611;80.968;66.056;93.216;82.152;70;53.2;55;63;65
O3;uur;µg/m³;20100315 00:00;20100315 01:00;;46.2;57.3;66;29.2;;48.5;58.744;39.823;46.613;37.041;47.327;61.174;57.187;44.194;;67.58;46.357;68.326;;;50.706;42.946;32.234;38.885;;66.493;54.352;57.539;72.356;69.232;67.665;;58.466;51.73;;44.066;60.343;65.139;63.157;;67.356;70.735;81.81;64.18;94.442;84.891;67;55.6;51;65;65
O3;uur;µg/m³;20100315 01:00;20100315 02:00;;51.8;61.8;66.8;40.6;;47.136;56.793;40.708;46.805;37.617;39.258;61.067;43.117;46.848;;68.827;33.396;67.506;50.77;;52.966;42.669;33.183;44.918;;63.178;41.284;58.53;73.304;64.148;69.925;62.965;60.438;56.633;;51.239;61.153;64.628;57.592;;65.459;70.501;82.525;66.354;92.704;89.336;64;51;63;69;67
O3;uur;µg/m³;20100315 02:00;20100315 03:00;;50.9;63.7;64.6;56.6;;43.085;57.027;42.339;46.656;37.404;37.915;61.803;34.59;52.284;;59.074;25.625;64.915;54.555;;52.806;48.415;36.999;46.667;;62.283;50.44;58.317;72.537;58.413;69.765;64.585;59.852;57.091;;58.978;61.718;59.65;47.796;;63.636;65.917;82.962;70.352;93.365;92.608;67;56.8;52;69;67
O3;uur;µg/m³;20100315 03:00;20100315 04:00;;45.2;63;64.4;55.1;;40.74;54.693;34.323;38.651;39.717;46.826;57.166;31.605;46.475;;54.022;17.982;63.988;51.645;;52.529;47.136;39.472;50.088;;64.596;61.867;50.461;76.022;56.804;68.891;64.361;58.125;58.211;;57.347;57.315;52.519;52.86;;61.814;66.898;79.071;71.087;91.947;83.761;71;58.4;52;67;65
O3;uur;µg/m³;20100315 04:00;20100315 05:00;;27.3;55.2;60.7;57.3;;40.282;49.022;31.36;35.592;44.098;43.948;48.447;36.977;38.374;;47.807;19.389;63.476;48.436;;49.992;45.59;36.466;43.927;;59.181;54.405;54.853;71.119;53.286;72.931;56.921;58.957;53.723;;50.184;68.572;60.396;55.013;;65.47;67.772;78.474;70.991;84.539;83.846;65;53;48;68;66
O3;uur;µg/m³;20100315 05:00;20100315 06:00;;7.6;35.5;47.9;30;;44.535;53.648;33.758;36.679;42.094;40.346;39.098;41.209;35.037;;44.492;17.982;46.368;29.569;;39.887;31.275;23.664;28.247;;59.255;51.186;46.816;70.256;50.738;63.583;48.287;53.766;49.726;;38.832;66.035;67.58;59.01;;61.387;63.7;75.436;69.35;80.606;78.378;62;51.7;46;56;62
O3;uur;µg/m³;20100315 06:00;20100315 07:00;;2.5;12.6;23.1;2.8;;49.534;53.435;36.199;37.478;39.29;26.233;14.081;25.359;17.162;;39.791;9.465;16.874;21.169;;16.33;0.011;18.398;4.253;;54.555;21.82;38.342;68.54;48.127;47.359;45.835;43.97;26.254;;21.447;46.294;55.226;44.886;;61.888;60.961;70.714;65.587;72.985;75.969;44;;44;27;52
O3;uur;µg/m³;20100315 07:00;20100315 08:00;;1.6;4.5;6.7;6.1;;36.348;49.012;33.065;30.358;34.845;28.045;5.863;14.284;4.573;;31.424;10.435;22.982;11.896;;1.119;-3.027;23.376;0.831;;44.716;9.817;21.66;60.492;30.912;38.917;47.946;38.47;15.595;;14.614;55.546;42.701;22.811;;50.984;56.548;71.748;62.677;75.926;67.506;15;14.6;27;20;49
O3;uur;µg/m³;20100315 08:00;20100315 09:00;;5.4;6.6;11.6;21.8;;31.264;43.671;21.617;20.146;35.389;31.562;14.102;19.432;8.346;;31.925;18.643;29.676;6.897;;-0.053;6.587;29.58;5.927;;45.334;11.576;20.605;56.953;23.728;22.427;50.941;24.282;5.116;;12.066;59.831;41.081;27.8;;50.749;56.718;73.347;63.125;75.457;63.54;22;17.4;24;24;43
O3;uur;µg/m³;20100315 09:00;20100315 10:00;;12.6;20.2;30.8;28.8;;34.717;39.269;22.257;24.463;36.711;37.926;23.515;25.049;19.72;;36.519;23.898;31.967;15.307;;9.998;20.892;38.054;18.1;;36.775;24.367;26.297;54.853;24.378;17.716;52.934;29.452;13.473;;21.372;57.656;47.04;32.042;;58.125;58.797;66.685;65.214;76.481;74.349;35;22.6;32;33;39
O3;uur;µg/m³;20100315 10:00;20100315 11:00;32.9;17.6;25.2;28.5;22.5;;40.676;43.863;33.875;33.79;35.517;40.889;29.303;36.689;32.106;;43.202;35.57;38.715;26.073;;13.132;21.074;41.092;27.991;;39.749;25.199;32.213;40.879;36.956;22.875;38.043;35.613;18.526;;27.384;54;44.993;42.509;;57.955;59.234;60.652;66.706;77.206;73.581;35;28.1;36;37;43
O3;uur;µg/m³;20100315 11:00;20100315 12:00;40.9;21.3;26;30.3;37.4;;46.869;54.896;43.682;49.694;41.134;49.172;37.691;34.344;30.209;;47.37;43.106;47.242;36.711;;20.519;30.241;46.581;31.541;;44.865;36.594;38.651;50.163;50.93;42.627;37.031;45.014;30.944;;36.956;43.479;32.34;40.708;;54.277;43.757;45.164;69.574;68.028;74.306;46;34.5;44;44;49
O3;uur;µg/m³;20100315 12:00;20100315 13:00;41.7;22.4;40;47.9;45.6;;48.244;49.417;45.334;50.589;41.731;45.046;51.74;41.987;41.262;;49.577;48.703;46.795;36.316;;36.764;36.945;54.533;40.612;;47.871;31.712;40.175;57.912;50.12;63.274;40.388;53.67;43.735;;42.051;39.578;46.795;47.37;;42.925;37.713;57.123;61.611;61.376;57.912;41;33.3;46;50;52
O3;uur;µg/m³;20100315 13:00;20100315 14:00;43.2;20.1;38.9;44.7;42.1;;50.461;52.572;53.467;52.956;37.34;53.169;61.174;40.42;51.389;;49.992;56.686;49.662;35.954;;34.963;35.25;54.096;37.574;;46.23;31.029;39.983;58.605;51.676;66.695;35.719;54.928;53.489;;39.056;25.465;59.341;42.424;;47.455;48.084;60.801;52.561;73.624;65.32;40;33;45;45;49
O3;uur;µg/m³;20100315 14:00;20100315 15:00;37;16.7;37.3;44.8;37.7;36.2;51.613;51.421;54.096;53.606;42.861;65.63;64.212;44.556;54.501;;52.05;62.879;44.982;40.729;;34.771;36.231;56.548;32.479;;51.676;30.145;41.689;64.255;50.92;63.125;43.778;50.387;40.431;;37.116;55.397;55.471;40.644;;56.463;50.643;62.24;58.722;79.146;76.619;40;31;46;44;49
O3;uur;µg/m³;20100315 15:00;20100315 16:00;42;14.5;33.7;39.3;46.3;32.8;44.812;62.613;49.481;49.459;62.506;62.485;58.36;43.533;55.237;;49.673;63.881;33.374;36.508;;29.612;34.952;54.171;34.622;;50.781;31.733;40.815;63.221;54.022;57.379;47.274;52.359;39.855;;41.454;59.031;50.898;45.665;;51.016;55.439;66.397;63.913;78.943;75.319;41;30.2;49;49;55
O3;uur;µg/m³;20100315 16:00;20100315 17:00;29.1;12.3;27.4;32.5;33.9;20;58.072;50.365;48.404;46.102;64.542;64.841;53.489;42.648;56.569;;43.81;61.185;28.205;30.912;;25.06;29.867;46.198;28.183;;55.194;29.366;43.469;60.119;52.7;57.539;51.261;51.549;48.265;;39.983;50.493;49.353;44.183;;49.736;56.708;64.009;62.805;78.879;76.982;40;33;49;49;55
O3;uur;µg/m³;20100315 17:00;20100315 18:00;14.5;8.8;25.5;30.4;14.7;16.9;63.881;54.469;53.329;49.129;60.854;62.72;35.133;45.547;41.71;;37.947;51.25;27.117;32.745;;25.87;20.167;40.74;19.507;;62.954;35.666;47.562;63.157;60.353;66.141;50.237;55.13;47.551;;46.656;45.196;53.606;47.285;;53.755;56.047;61.899;63.285;78.335;76.406;45;40.9;57;53;64
